chrom	start0	end0	strand	ZN_transcript_index	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes
chr3	105366772	105366773	+	1	19.0	6.0	0.0	0.0	0.0	0.0
chr3	105366772	105366773	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366772	105366773	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366772	105366773	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366773	105366774	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366774	105366775	+	1	0.0	0.0	12.0	0.0	0.0	0.0
chr3	105366774	105366775	+	2	6.0	7.0	0.0	0.0	6.0	0.0
chr3	105366774	105366775	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366774	105366775	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366775	105366776	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366775	105366776	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366776	105366777	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366779	105366780	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366779	105366780	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366779	105366780	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366779	105366780	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366782	105366783	+	1	0.0	6.0	0.0	0.0	0.0	0.0
chr3	105366782	105366783	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366782	105366783	+	3	0.0	0.0	0.0	6.0	0.0	0.0
chr3	105366782	105366783	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366787	105366788	+	1	0.0	12.0	0.0	0.0	0.0	0.0
chr3	105366787	105366788	+	2	0.0	6.0	0.0	0.0	0.0	0.0
chr3	105366787	105366788	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366787	105366788	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366788	105366789	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366788	105366789	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366788	105366789	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366788	105366789	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366790	105366791	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366790	105366791	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366790	105366791	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366790	105366791	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366792	105366793	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366792	105366793	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366792	105366793	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366792	105366793	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366795	105366796	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366795	105366796	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366795	105366796	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366795	105366796	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366798	105366799	+	1	6.0	0.0	0.0	0.0	6.0	6.0
chr3	105366798	105366799	+	2	0.0	0.0	6.0	0.0	0.0	0.0
chr3	105366798	105366799	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366798	105366799	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366799	105366800	+	1	0.0	0.0	6.0	0.0	0.0	0.0
chr3	105366799	105366800	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366799	105366800	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366799	105366800	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366800	105366801	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366801	105366802	+	1	0.0	6.0	6.0	0.0	0.0	0.0
chr3	105366801	105366802	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366801	105366802	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366801	105366802	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366802	105366803	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366802	105366803	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366802	105366803	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366802	105366803	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366805	105366806	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366805	105366806	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366805	105366806	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366805	105366806	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366807	105366808	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366808	105366809	+	1	7.0	0.0	0.0	0.0	0.0	0.0
chr3	105366810	105366811	+	1	0.0	6.0	6.0	0.0	0.0	0.0
chr3	105366810	105366811	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366810	105366811	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366810	105366811	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366812	105366813	+	1	0.0	0.0	6.0	0.0	0.0	0.0
chr3	105366812	105366813	+	2	6.0	0.0	0.0	0.0	0.0	0.0
chr3	105366812	105366813	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366812	105366813	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366813	105366814	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366815	105366816	+	1	7.0	7.0	6.0	0.0	0.0	0.0
chr3	105366815	105366816	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366815	105366816	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366815	105366816	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366816	105366817	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366817	105366818	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366818	105366819	+	1	27.0	32.0	18.0	7.0	6.0	0.0
chr3	105366818	105366819	+	2	0.0	0.0	6.0	0.0	0.0	0.0
chr3	105366818	105366819	+	3	0.0	0.0	0.0	0.0	6.0	0.0
chr3	105366818	105366819	+	4	0.0	0.0	0.0	0.0	6.0	0.0
chr3	105366819	105366820	+	1	0.0	6.0	18.0	6.0	0.0	0.0
chr3	105366819	105366820	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366819	105366820	+	3	0.0	0.0	0.0	0.0	6.0	0.0
chr3	105366819	105366820	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366822	105366823	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366823	105366824	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366824	105366825	+	1	0.0	0.0	6.0	0.0	0.0	0.0
chr3	105366832	105366833	+	1	0.0	0.0	6.0	0.0	0.0	0.0
chr3	105366836	105366837	+	1	0.0	0.0	7.0	0.0	0.0	0.0
chr3	105366838	105366839	+	1	14.0	6.0	6.0	0.0	6.0	6.0
chr3	105366838	105366839	+	2	7.0	0.0	0.0	0.0	0.0	0.0
chr3	105366838	105366839	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366838	105366839	+	4	0.0	0.0	6.0	0.0	0.0	0.0
chr3	105366841	105366842	+	1	0.0	6.0	0.0	0.0	6.0	0.0
chr3	105366845	105366846	+	1	12.0	0.0	12.0	0.0	0.0	0.0
chr3	105366846	105366847	+	1	7.0	0.0	0.0	0.0	0.0	0.0
chr3	105366856	105366857	+	1	12.0	14.0	19.0	6.0	0.0	0.0
chr3	105366856	105366857	+	2	0.0	0.0	0.0	0.0	6.0	0.0
chr3	105366856	105366857	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366856	105366857	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366862	105366863	+	1	0.0	0.0	6.0	0.0	0.0	0.0
chr3	105366876	105366877	+	1	0.0	0.0	6.0	0.0	0.0	0.0
chr3	105366876	105366877	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366876	105366877	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366876	105366877	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366877	105366878	+	1	6.0	0.0	0.0	0.0	0.0	0.0
chr3	105366879	105366880	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366879	105366880	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366879	105366880	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366879	105366880	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366880	105366881	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366881	105366882	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366883	105366884	+	1	6.0	0.0	0.0	0.0	0.0	0.0
chr3	105366883	105366884	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366883	105366884	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366883	105366884	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366885	105366886	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366885	105366886	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366885	105366886	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366885	105366886	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366887	105366888	+	1	0.0	0.0	0.0	6.0	0.0	0.0
chr3	105366887	105366888	+	2	0.0	0.0	0.0	0.0	6.0	0.0
chr3	105366887	105366888	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366887	105366888	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366888	105366889	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366889	105366890	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366889	105366890	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366889	105366890	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366889	105366890	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366890	105366891	+	1	6.0	0.0	0.0	0.0	0.0	0.0
chr3	105366890	105366891	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366890	105366891	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366890	105366891	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366891	105366892	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366891	105366892	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366892	105366893	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366893	105366894	+	1	7.0	0.0	6.0	0.0	0.0	0.0
chr3	105366893	105366894	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366893	105366894	+	3	0.0	0.0	0.0	0.0	0.0	6.0
chr3	105366893	105366894	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366894	105366895	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366894	105366895	+	2	0.0	6.0	0.0	0.0	0.0	0.0
chr3	105366894	105366895	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366894	105366895	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366897	105366898	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366898	105366899	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366898	105366899	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366898	105366899	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366898	105366899	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366899	105366900	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366899	105366900	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366899	105366900	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366899	105366900	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366900	105366901	+	1	7.0	6.0	0.0	0.0	6.0	0.0
chr3	105366900	105366901	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366900	105366901	+	3	0.0	0.0	0.0	0.0	0.0	6.0
chr3	105366900	105366901	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366901	105366902	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366902	105366903	+	1	0.0	0.0	6.0	6.0	6.0	0.0
chr3	105366902	105366903	+	2	0.0	0.0	6.0	0.0	0.0	0.0
chr3	105366902	105366903	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366902	105366903	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366903	105366904	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366905	105366906	+	1	6.0	6.0	12.0	6.0	0.0	6.0
chr3	105366905	105366906	+	2	6.0	0.0	6.0	0.0	0.0	0.0
chr3	105366905	105366906	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366905	105366906	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366907	105366908	+	1	6.0	0.0	6.0	0.0	6.0	18.0
chr3	105366907	105366908	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366907	105366908	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366907	105366908	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366909	105366910	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366909	105366910	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366910	105366911	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366910	105366911	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366912	105366913	+	1	56.0	36.0	12.0	7.0	24.0	0.0
chr3	105366912	105366913	+	2	0.0	6.0	6.0	6.0	0.0	6.0
chr3	105366912	105366913	+	3	0.0	0.0	0.0	6.0	6.0	0.0
chr3	105366912	105366913	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366915	105366916	+	1	12.0	12.0	0.0	6.0	6.0	0.0
chr3	105366915	105366916	+	2	0.0	13.0	12.0	0.0	0.0	0.0
chr3	105366915	105366916	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366915	105366916	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366916	105366917	+	1	6.0	18.0	0.0	6.0	0.0	0.0
chr3	105366916	105366917	+	2	0.0	13.0	12.0	0.0	6.0	0.0
chr3	105366916	105366917	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366916	105366917	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366917	105366918	+	1	12.0	25.0	0.0	7.0	18.0	0.0
chr3	105366917	105366918	+	2	6.0	13.0	18.0	0.0	6.0	6.0
chr3	105366917	105366918	+	3	0.0	0.0	0.0	12.0	6.0	6.0
chr3	105366917	105366918	+	4	0.0	0.0	0.0	6.0	0.0	6.0
chr3	105366922	105366923	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366922	105366923	+	3	0.0	0.0	0.0	6.0	0.0	0.0
chr3	105366923	105366924	+	1	0.0	12.0	12.0	0.0	6.0	0.0
chr3	105366923	105366924	+	2	0.0	0.0	6.0	0.0	0.0	0.0
chr3	105366923	105366924	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366923	105366924	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366924	105366925	+	1	18.0	12.0	6.0	0.0	0.0	6.0
chr3	105366924	105366925	+	2	0.0	0.0	6.0	0.0	0.0	0.0
chr3	105366924	105366925	+	3	0.0	0.0	0.0	6.0	0.0	0.0
chr3	105366924	105366925	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366926	105366927	+	1	6.0	12.0	0.0	0.0	7.0	0.0
chr3	105366926	105366927	+	2	0.0	0.0	6.0	7.0	12.0	0.0
chr3	105366926	105366927	+	3	0.0	0.0	0.0	0.0	6.0	0.0
chr3	105366926	105366927	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366927	105366928	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366929	105366930	+	1	0.0	6.0	0.0	0.0	0.0	0.0
chr3	105366929	105366930	+	2	0.0	0.0	12.0	0.0	0.0	0.0
chr3	105366929	105366930	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366929	105366930	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366930	105366931	+	1	6.0	0.0	0.0	0.0	8.0	7.0
chr3	105366930	105366931	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366930	105366931	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366930	105366931	+	4	0.0	0.0	0.0	0.0	6.0	0.0
chr3	105366932	105366933	+	1	0.0	0.0	6.0	7.0	0.0	6.0
chr3	105366932	105366933	+	2	7.0	0.0	0.0	0.0	6.0	0.0
chr3	105366932	105366933	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366932	105366933	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366933	105366934	+	1	0.0	18.0	13.0	0.0	0.0	12.0
chr3	105366933	105366934	+	2	6.0	0.0	0.0	6.0	0.0	0.0
chr3	105366933	105366934	+	3	0.0	0.0	0.0	0.0	19.0	0.0
chr3	105366933	105366934	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366935	105366936	+	1	6.0	0.0	0.0	0.0	0.0	0.0
chr3	105366935	105366936	+	2	6.0	0.0	0.0	0.0	0.0	0.0
chr3	105366935	105366936	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366935	105366936	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366938	105366939	+	1	0.0	12.0	0.0	0.0	12.0	6.0
chr3	105366938	105366939	+	2	0.0	6.0	0.0	0.0	0.0	0.0
chr3	105366938	105366939	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr3	105366938	105366939	+	4	0.0	0.0	0.0	0.0	0.0	0.0
