chrom	start0	end0	strand	ZN_transcript_index	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes
chr2	69914773	69914774	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914778	69914779	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914779	69914780	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914784	69914785	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914788	69914789	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914793	69914794	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914803	69914804	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914804	69914805	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914805	69914806	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914823	69914824	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914824	69914825	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914834	69914835	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914845	69914846	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914847	69914848	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914852	69914853	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914860	69914861	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914865	69914866	+	1	0.0	0.0	0.0	6.0	0.0	0.0
chr2	69914866	69914867	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914870	69914871	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914872	69914873	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914873	69914874	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914895	69914896	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914896	69914897	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914897	69914898	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914901	69914902	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914902	69914903	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914907	69914908	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914916	69914917	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914917	69914918	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914920	69914921	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914921	69914922	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914924	69914925	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914933	69914934	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914937	69914938	+	1	0.0	0.0	0.0	6.0	0.0	0.0
chr2	69914942	69914943	+	1	0.0	0.0	0.0	6.0	0.0	0.0
chr2	69914952	69914953	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914953	69914954	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914954	69914955	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914960	69914961	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914961	69914962	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914962	69914963	+	1	0.0	0.0	0.0	6.0	0.0	0.0
chr2	69914964	69914965	+	1	0.0	0.0	0.0	6.0	0.0	0.0
chr2	69914966	69914967	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914967	69914968	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914968	69914969	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914972	69914973	+	1	0.0	0.0	0.0	6.0	0.0	0.0
chr2	69914974	69914975	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914976	69914977	+	1	0.0	0.0	0.0	6.0	0.0	0.0
chr2	69914988	69914989	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69914993	69914994	+	1	0.0	0.0	0.0	6.0	0.0	0.0
chr2	69914997	69914998	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69915007	69915008	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69915008	69915009	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69915009	69915010	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69915019	69915020	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69915021	69915022	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69915024	69915025	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69915025	69915026	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69915030	69915031	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69915034	69915035	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69915035	69915036	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69915039	69915040	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69915051	69915052	+	1	0.0	0.0	0.0	14.0	14.0	0.0
chr2	69915058	69915059	+	1	0.0	0.0	0.0	32.0	38.0	0.0
chr2	69915058	69915059	+	2	8.0	0.0	6.0	0.0	0.0	0.0
chr2	69915058	69915059	+	3	0.0	0.0	0.0	6.0	8.0	0.0
chr2	69915074	69915075	+	1	0.0	0.0	6.0	32.0	38.0	0.0
chr2	69915074	69915075	+	2	8.0	0.0	8.0	0.0	0.0	14.0
chr2	69915074	69915075	+	3	0.0	0.0	0.0	8.0	16.0	6.0
chr2	69915084	69915085	+	1	26.0	26.0	86.0	138.0	103.0	112.0
chr2	69915084	69915085	+	2	26.0	58.0	34.0	6.0	24.0	28.0
chr2	69915084	69915085	+	3	0.0	0.0	0.0	28.0	58.0	27.0
chr2	69915085	69915086	+	1	0.0	8.0	0.0	0.0	0.0	0.0
chr2	69915086	69915087	+	1	50.0	28.0	96.0	142.0	133.0	165.0
chr2	69915086	69915087	+	2	26.0	68.0	54.0	6.0	28.0	42.0
chr2	69915086	69915087	+	3	0.0	0.0	0.0	38.0	62.0	42.0
chr2	69915088	69915089	+	1	50.0	28.0	103.0	162.0	152.0	175.0
chr2	69915088	69915089	+	2	32.0	72.0	58.0	6.0	27.0	56.0
chr2	69915088	69915089	+	3	0.0	0.0	0.0	48.0	72.0	43.0
chr2	69915089	69915090	+	1	54.0	38.0	115.0	178.0	164.0	195.0
chr2	69915089	69915090	+	2	42.0	75.0	66.0	8.0	32.0	68.0
chr2	69915089	69915090	+	3	0.0	0.0	0.0	50.0	84.0	44.0
chr2	69915091	69915092	+	1	59.0	36.0	118.0	172.0	161.0	194.0
chr2	69915091	69915092	+	2	30.0	72.0	66.0	6.0	28.0	74.0
chr2	69915091	69915092	+	3	0.0	0.0	0.0	48.0	82.0	48.0
chr2	69915093	69915094	+	1	0.0	0.0	0.0	0.0	0.0	6.0
chr2	69915094	69915095	+	1	76.0	40.0	125.0	192.0	184.0	208.0
chr2	69915094	69915095	+	2	54.0	76.0	78.0	14.0	38.0	80.0
chr2	69915094	69915095	+	3	0.0	0.0	0.0	54.0	96.0	48.0
chr2	69915100	69915101	+	1	88.0	32.0	126.0	206.0	180.0	216.0
chr2	69915100	69915101	+	2	54.0	78.0	88.0	16.0	40.0	86.0
chr2	69915100	69915101	+	3	0.0	0.0	0.0	60.0	102.0	48.0
chr2	69915103	69915104	+	1	88.0	40.0	120.0	200.0	184.0	224.0
chr2	69915103	69915104	+	2	56.0	80.0	94.0	16.0	40.0	86.0
chr2	69915103	69915104	+	3	0.0	0.0	0.0	64.0	86.0	48.0
chr2	69915106	69915107	+	1	88.0	39.0	126.0	216.0	181.0	224.0
chr2	69915106	69915107	+	2	64.0	80.0	104.0	16.0	40.0	88.0
chr2	69915106	69915107	+	3	0.0	0.0	0.0	64.0	100.0	48.0
chr2	69915107	69915108	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr2	69915109	69915110	+	1	86.0	40.0	126.0	214.0	178.0	224.0
chr2	69915109	69915110	+	2	64.0	78.0	102.0	16.0	40.0	83.0
chr2	69915109	69915110	+	3	0.0	0.0	0.0	64.0	101.0	48.0
chr2	69915111	69915112	+	1	86.0	36.0	125.0	204.0	186.0	220.0
chr2	69915111	69915112	+	2	62.0	76.0	100.0	22.0	40.0	82.0
chr2	69915111	69915112	+	3	0.0	0.0	0.0	62.0	102.0	48.0
chr2	69915113	69915114	+	1	0.0	0.0	0.0	0.0	6.0	0.0
chr2	69915114	69915115	+	1	88.0	40.0	126.0	214.0	188.0	224.0
chr2	69915114	69915115	+	2	64.0	80.0	100.0	24.0	38.0	80.0
chr2	69915114	69915115	+	3	0.0	0.0	0.0	70.0	94.0	48.0
chr2	69915116	69915117	+	1	93.0	40.0	132.0	224.0	196.0	230.0
chr2	69915116	69915117	+	2	62.0	80.0	104.0	24.0	38.0	86.0
chr2	69915116	69915117	+	3	0.0	0.0	0.0	68.0	108.0	54.0
chr2	69915117	69915118	+	1	95.0	54.0	136.0	230.0	204.0	242.0
chr2	69915117	69915118	+	2	64.0	80.0	110.0	24.0	38.0	80.0
chr2	69915117	69915118	+	3	0.0	0.0	0.0	56.0	126.0	56.0
chr2	69915123	69915124	+	1	145.0	96.0	196.0	388.0	346.0	434.0
chr2	69915123	69915124	+	2	80.0	120.0	136.0	46.0	64.0	80.0
chr2	69915123	69915124	+	3	0.0	0.0	0.0	124.0	176.0	94.0
chr2	69915126	69915127	+	1	0.0	0.0	0.0	0.0	8.0	16.0
chr2	69915127	69915128	+	1	160.0	104.0	208.0	426.0	366.0	472.0
chr2	69915127	69915128	+	2	104.0	126.0	144.0	48.0	64.0	86.0
chr2	69915127	69915128	+	3	0.0	0.0	0.0	136.0	182.0	104.0
chr2	69915128	69915129	+	1	0.0	0.0	0.0	0.0	0.0	6.0
chr2	69915128	69915129	+	3	0.0	0.0	0.0	0.0	8.0	0.0
chr2	69915129	69915130	+	1	154.0	104.0	201.0	415.0	381.0	448.0
chr2	69915129	69915130	+	2	98.0	116.0	142.0	48.0	60.0	92.0
chr2	69915129	69915130	+	3	0.0	0.0	0.0	131.0	188.0	90.0
chr2	69915135	69915136	+	1	160.0	102.0	204.0	436.0	388.0	476.0
chr2	69915135	69915136	+	2	104.0	128.0	140.0	48.0	64.0	94.0
chr2	69915135	69915136	+	3	0.0	0.0	0.0	134.0	198.0	104.0
chr2	69915137	69915138	+	1	0.0	8.0	0.0	0.0	0.0	0.0
chr2	69915138	69915139	+	1	152.0	110.0	201.0	430.0	384.0	464.0
chr2	69915138	69915139	+	2	95.0	124.0	140.0	48.0	62.0	94.0
chr2	69915138	69915139	+	3	0.0	0.0	0.0	131.0	192.0	104.0
chr2	69915141	69915142	+	1	0.0	0.0	0.0	6.0	0.0	0.0
chr2	69915143	69915144	+	1	160.0	119.0	206.0	434.0	388.0	486.0
chr2	69915143	69915144	+	2	100.0	128.0	140.0	46.0	62.0	92.0
chr2	69915143	69915144	+	3	0.0	0.0	0.0	136.0	196.0	96.0
chr2	69915144	69915145	+	1	158.0	120.0	208.0	438.0	382.0	478.0
chr2	69915144	69915145	+	2	104.0	128.0	144.0	46.0	64.0	94.0
chr2	69915144	69915145	+	3	0.0	0.0	0.0	133.0	190.0	104.0
chr2	69915145	69915146	+	1	160.0	120.0	208.0	446.0	390.0	480.0
chr2	69915145	69915146	+	2	104.0	128.0	142.0	48.0	64.0	96.0
chr2	69915145	69915146	+	3	0.0	0.0	0.0	136.0	192.0	104.0
chr2	69915148	69915149	+	1	160.0	120.0	208.0	445.0	392.0	486.0
chr2	69915148	69915149	+	2	104.0	128.0	144.0	48.0	64.0	96.0
chr2	69915148	69915149	+	3	0.0	0.0	0.0	136.0	192.0	104.0
chr2	69915150	69915151	+	1	158.0	96.0	198.0	423.0	394.0	480.0
chr2	69915150	69915151	+	2	99.0	128.0	140.0	38.0	64.0	86.0
chr2	69915150	69915151	+	3	0.0	0.0	0.0	136.0	196.0	104.0
chr2	69915151	69915152	+	1	0.0	0.0	0.0	0.0	8.0	0.0
chr2	69915152	69915153	+	1	158.0	98.0	198.0	444.0	386.0	482.0
chr2	69915152	69915153	+	2	102.0	126.0	142.0	34.0	64.0	92.0
chr2	69915152	69915153	+	3	0.0	0.0	0.0	136.0	196.0	104.0
chr2	69915153	69915154	+	1	0.0	0.0	0.0	0.0	0.0	8.0
chr2	69915156	69915157	+	1	144.0	80.0	168.0	312.0	328.0	368.0
chr2	69915156	69915157	+	2	80.0	96.0	120.0	40.0	56.0	88.0
chr2	69915156	69915157	+	3	0.0	0.0	0.0	96.0	166.0	72.0
chr2	69915157	69915158	+	1	160.0	120.0	200.0	424.0	400.0	472.0
chr2	69915157	69915158	+	2	96.0	120.0	144.0	48.0	64.0	96.0
chr2	69915157	69915158	+	3	0.0	0.0	0.0	128.0	200.0	104.0
chr2	69915158	69915159	+	1	158.0	120.0	208.0	422.0	400.0	470.0
chr2	69915158	69915159	+	2	96.0	120.0	144.0	48.0	64.0	96.0
chr2	69915158	69915159	+	3	0.0	0.0	0.0	120.0	198.0	104.0
chr2	69915159	69915160	+	1	158.0	110.0	208.0	416.0	400.0	468.0
chr2	69915159	69915160	+	2	96.0	120.0	136.0	48.0	64.0	96.0
chr2	69915159	69915160	+	3	0.0	0.0	0.0	120.0	192.0	104.0
chr2	69915160	69915161	+	1	158.0	104.0	198.0	404.0	402.0	456.0
chr2	69915160	69915161	+	2	96.0	118.0	132.0	48.0	60.0	94.0
chr2	69915160	69915161	+	3	0.0	0.0	0.0	118.0	198.0	102.0
chr2	69915161	69915162	+	1	0.0	0.0	0.0	0.0	0.0	8.0
chr2	69915162	69915163	+	1	152.0	116.0	200.0	422.0	396.0	448.0
chr2	69915162	69915163	+	2	102.0	128.0	134.0	48.0	62.0	94.0
chr2	69915162	69915163	+	3	0.0	0.0	0.0	132.0	190.0	108.0
chr2	69915163	69915164	+	1	152.0	120.0	208.0	432.0	398.0	464.0
chr2	69915163	69915164	+	2	104.0	128.0	136.0	48.0	64.0	96.0
chr2	69915163	69915164	+	3	0.0	0.0	0.0	128.0	200.0	112.0
chr2	69915164	69915165	+	1	142.0	112.0	184.0	366.0	366.0	430.0
chr2	69915164	69915165	+	2	94.0	126.0	120.0	48.0	56.0	96.0
chr2	69915164	69915165	+	3	0.0	0.0	0.0	120.0	182.0	104.0
chr2	69915165	69915166	+	1	0.0	0.0	0.0	0.0	0.0	8.0
chr2	69915165	69915166	+	2	0.0	0.0	8.0	0.0	0.0	0.0
chr2	69915166	69915167	+	1	162.0	118.0	208.0	420.0	400.0	458.0
chr2	69915166	69915167	+	2	100.0	118.0	134.0	48.0	70.0	96.0
chr2	69915166	69915167	+	3	0.0	0.0	0.0	128.0	196.0	112.0
chr2	69915167	69915168	+	1	0.0	0.0	0.0	0.0	8.0	8.0
chr2	69915167	69915168	+	3	0.0	0.0	0.0	0.0	16.0	0.0
chr2	69915168	69915169	+	1	160.0	112.0	174.0	400.0	374.0	438.0
chr2	69915168	69915169	+	2	96.0	126.0	136.0	48.0	64.0	88.0
chr2	69915168	69915169	+	3	0.0	0.0	0.0	136.0	184.0	104.0
chr2	69915169	69915170	+	1	8.0	0.0	24.0	32.0	24.0	24.0
