gene_name	gene_id	mod_code	chrom	start0	end0	strand	ZN_transcript_index	sample	Nvalid_cov	Nmod	Ncanonical	Nother_mod	Ndelete	Nfail	Ndiff	Nnocall	frac_modified
		m	chr3	105576898	105576899	+	1	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	158	0	158	0	0	2	0	0	0.0
		m	chr3	105576898	105576899	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	406	6	400	0	0	18	0	0	0.014778
		m	chr3	105576898	105576899	+	1	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	227	0	220	7	0	5	0	0	0.0
		m	chr3	105576898	105576899	+	2	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	78	0	78	0	0	2	0	0	0.0
		m	chr3	105576898	105576899	+	2	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	94	6	88	0	0	2	0	0	0.06383
		m	chr3	105576898	105576899	+	2	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	124	0	124	0	0	4	0	0	0.0
		m	chr3	105576898	105576899	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	54	0	48	6	0	2	0	0	0.0
		m	chr3	105576898	105576899	+	2	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	88	0	88	0	0	0	0	0	0.0
		m	chr3	105576898	105576899	+	2	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	22	0	22	0	0	2	0	0	0.0
		m	chr3	105576900	105576901	+	1	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	222	0	222	0	0	2	0	0	0.0
		m	chr3	105576900	105576901	+	1	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	424	6	418	0	0	16	0	0	0.014151
		m	chr3	105576900	105576901	+	1	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	280	12	268	0	0	16	0	0	0.042857
		m	chr3	105576900	105576901	+	1	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	82	12	70	0	0	6	0	0	0.146341
		m	chr3	105576900	105576901	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	199	13	186	0	0	9	0	0	0.065327
		m	chr3	105576900	105576901	+	1	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	134	0	134	0	0	2	0	0	0.0
		m	chr3	105576900	105576901	+	2	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	44	12	32	0	0	4	0	0	0.272727
		m	chr3	105576900	105576901	+	2	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	38	0	38	0	0	2	0	0	0.0
		m	chr3	105576900	105576901	+	2	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	38	0	38	0	0	2	0	0	0.0
		m	chr3	105576900	105576901	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
		m	chr3	105576900	105576901	+	2	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	38	0	38	0	0	2	0	0	0.0
		m	chr3	105576905	105576906	+	1	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	192	18	174	0	0	8	0	0	0.09375
		m	chr3	105576905	105576906	+	1	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	316	24	292	0	0	12	0	0	0.075949
		m	chr3	105576905	105576906	+	1	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	218	12	206	0	0	6	0	0	0.055046
		m	chr3	105576905	105576906	+	1	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	60	6	54	0	0	4	0	0	0.1
		m	chr3	105576905	105576906	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	156	0	156	0	0	4	0	0	0.0
		m	chr3	105576905	105576906	+	1	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	92	6	80	6	0	4	0	0	0.065217
		m	chr3	105576905	105576906	+	2	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	36	12	24	0	0	4	0	0	0.333333
		m	chr3	105576905	105576906	+	2	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	28	6	22	0	0	4	0	0	0.214286
		m	chr3	105576905	105576906	+	2	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	36	6	30	0	0	4	0	0	0.166667
		m	chr3	105576905	105576906	+	2	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	8	0	8	0	0	0	0	0	0.0
		m	chr3	105576905	105576906	+	2	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	38	6	32	0	0	2	0	0	0.157895
		m	chr3	105576907	105576908	+	1	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	78	0	78	0	0	2	0	0	0.0
		m	chr3	105576907	105576908	+	1	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	66	0	66	0	0	6	0	0	0.0
		m	chr3	105576907	105576908	+	1	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	50	18	32	0	0	6	0	0	0.36
		m	chr3	105576907	105576908	+	1	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	14	0	14	0	0	2	0	0	0.0
		m	chr3	105576907	105576908	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	29	6	16	7	0	3	0	0	0.206897
		m	chr3	105576907	105576908	+	1	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	14	0	8	6	0	2	0	0	0.0
		m	chr3	105576907	105576908	+	2	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	16	0	16	0	0	0	0	0	0.0
		m	chr3	105576907	105576908	+	2	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	8	0	8	0	0	0	0	0	0.0
		m	chr3	105576907	105576908	+	2	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	24	0	24	0	0	0	0	0	0.0
		m	chr3	105576908	105576909	+	1	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	78	0	78	0	0	2	0	0	0.0
		m	chr3	105576908	105576909	+	1	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	70	0	70	0	0	2	0	0	0.0
		m	chr3	105576908	105576909	+	1	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	48	0	48	0	0	0	0	0	0.0
		m	chr3	105576908	105576909	+	1	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	16	0	16	0	0	0	0	0	0.0
		m	chr3	105576908	105576909	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	30	6	24	0	0	2	0	0	0.2
		m	chr3	105576908	105576909	+	1	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	16	0	16	0	0	0	0	0	0.0
		m	chr3	105576908	105576909	+	2	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	14	6	8	0	0	2	0	0	0.428571
		m	chr3	105576908	105576909	+	2	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	24	0	24	0	0	0	0	0	0.0
		m	chr3	105576909	105576910	+	1	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	68	12	56	0	0	4	0	0	0.176471
		m	chr3	105576909	105576910	+	1	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	62	12	50	0	0	10	0	0	0.193548
		m	chr3	105576909	105576910	+	1	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	34	6	28	0	0	6	0	0	0.176471
		m	chr3	105576909	105576910	+	1	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	16	0	16	0	0	0	0	0	0.0
		m	chr3	105576909	105576910	+	1	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	30	6	24	0	0	2	0	0	0.2
		m	chr3	105576909	105576910	+	1	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes	16	0	16	0	0	0	0	0	0.0
		m	chr3	105576909	105576910	+	2	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	8	0	8	0	0	0	0	0	0.0
		m	chr3	105576909	105576910	+	2	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	24	0	24	0	0	0	0	0	0.0
